subsample,n_estimators,max_depth,learning_rate,colsample_bytree,colsample_bylevel,roc_auc, F1,recall,precision
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.7,0.7,0.561,0.218,0.204,0.235
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.5,0.561,0.22,0.204,0.238
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.3,0.8,0.8,0.561,0.22,0.204,0.239
0.9,1000,6,0.3,0.8,0.8,0.561,0.22,0.204,0.239
0.9,1000,6,0.4,0.9,0.5,0.561,0.22,0.204,0.238
0.9,1000,6,0.4,0.9,0.5,0.561,0.22,0.204,0.238
0.9,1000,6,0.4,0.7,0.7,0.561,0.218,0.204,0.235
0.9,1000,6,0.3,0.8,0.8,0.561,0.22,0.204,0.239
0.9,1000,6,0.3,0.8,0.8,0.561,0.22,0.204,0.239
0.9,1000,6,0.4,0.7,0.7,0.561,0.218,0.204,0.235
0.9,1000,6,0.4,0.9,0.5,0.561,0.22,0.204,0.238
0.9,1000,6,0.4,0.9,0.5,0.561,0.22,0.204,0.238
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.5,0.561,0.22,0.204,0.238
0.9,1000,6,0.4,0.9,0.5,0.561,0.22,0.204,0.238
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.9,1000,6,0.4,0.9,0.9,0.561,0.219,0.204,0.237
0.8,1000,6,0.4,0.7,0.7,0.561,0.219,0.201,0.241
0.8,1000,6,0.4,0.7,0.7,0.561,0.219,0.201,0.241
0.8,1000,6,0.4,0.7,0.7,0.561,0.219,0.201,0.241
0.8,1000,6,0.4,0.7,0.7,0.561,0.219,0.201,0.241
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.8,1000,6,0.4,0.7,0.8,0.561,0.219,0.197,0.246
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.8,1000,6,0.4,0.7,0.8,0.561,0.219,0.197,0.246
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.8,1000,6,0.4,0.7,0.8,0.561,0.219,0.197,0.246
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.8,1000,6,0.4,0.7,0.8,0.561,0.219,0.197,0.246
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.9,1000,6,0.4,0.8,0.9,0.561,0.219,0.197,0.247
0.8,500,10,0.1,0.8,0.5,0.561,0.22,0.194,0.255
0.8,1000,10,0.4,0.6,0.7,0.561,0.219,0.19,0.258
0.8,1000,10,0.4,0.6,0.7,0.561,0.219,0.19,0.258
0.8,1000,10,0.4,0.6,0.7,0.561,0.219,0.19,0.258
0.8,1000,10,0.4,0.6,0.7,0.561,0.219,0.19,0.258
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.8,500,10,0.1,0.8,0.7,0.561,0.218,0.187,0.262
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.9,1000,10,0.4,0.6,0.7,0.561,0.219,0.187,0.266
0.9,500,15,0.4,0.8,0.8,0.561,0.22,0.187,0.268
0.9,500,15,0.4,0.8,0.8,0.561,0.22,0.187,0.268
0.9,500,15,0.4,0.8,0.8,0.561,0.22,0.187,0.268
0.9,500,15,0.4,0.8,0.8,0.561,0.22,0.187,0.268
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.9,500,10,0.1,0.9,0.9,0.561,0.219,0.183,0.272
0.8,500,10,0.2,0.8,0.8,0.561,0.218,0.183,0.269
0.9,1000,10,0.3,0.6,0.6,0.561,0.219,0.183,0.272
0.9,1000,10,0.3,0.6,0.6,0.561,0.219,0.183,0.272
0.8,500,10,0.3,0.8,0.8,0.561,0.218,0.183,0.269
0.9,1000,10,0.3,0.7,0.8,0.561,0.218,0.183,0.271
0.9,1000,10,0.3,0.7,0.8,0.561,0.218,0.183,0.271
0.9,1000,10,0.3,0.6,0.6,0.561,0.219,0.183,0.272
0.9,1000,10,0.3,0.6,0.6,0.561,0.219,0.183,0.272
0.9,1000,10,0.3,0.7,0.8,0.561,0.218,0.183,0.271
0.9,1000,10,0.3,0.7,0.8,0.561,0.218,0.183,0.271
0.8,500,15,0.4,0.7,0.7,0.561,0.22,0.183,0.275
0.8,1000,15,0.4,0.8,0.8,0.561,0.219,0.183,0.274
0.8,1000,15,0.4,0.8,0.8,0.561,0.219,0.183,0.274
0.8,500,15,0.4,0.7,0.7,0.561,0.22,0.183,0.275
0.8,1000,15,0.4,0.8,0.8,0.561,0.219,0.183,0.274
0.8,1000,15,0.4,0.8,0.8,0.561,0.219,0.183,0.274
0.9,1000,10,0.1,0.8,0.5,0.561,0.218,0.18,0.279
0.9,1000,10,0.1,0.8,0.5,0.561,0.218,0.18,0.279
0.8,1000,10,0.1,0.9,0.5,0.561,0.22,0.18,0.283
0.8,1000,10,0.1,0.9,0.5,0.561,0.22,0.18,0.283
0.8,1000,10,0.1,0.9,0.5,0.561,0.22,0.18,0.283
0.8,1000,10,0.1,0.9,0.5,0.561,0.22,0.18,0.283
0.9,1000,10,0.1,0.8,0.5,0.561,0.218,0.18,0.279
0.9,1000,10,0.1,0.8,0.5,0.561,0.218,0.18,0.279
0.9,500,10,0.3,0.8,0.8,0.561,0.219,0.18,0.28
0.9,500,10,0.3,0.8,0.8,0.561,0.219,0.18,0.28
0.8,1000,15,0.4,0.6,0.7,0.561,0.218,0.18,0.277
0.8,1000,15,0.4,0.6,0.7,0.561,0.218,0.18,0.277
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.8,500,15,0.3,0.9,0.5,0.561,0.219,0.18,0.282
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.9,1000,15,0.2,0.9,0.6,0.561,0.22,0.18,0.283
0.8,500,15,0.3,0.9,0.5,0.561,0.219,0.18,0.282
0.8,1000,15,0.4,0.6,0.7,0.561,0.218,0.18,0.277
0.8,1000,15,0.4,0.6,0.7,0.561,0.218,0.18,0.277
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.9,1000,20,0.3,0.8,0.5,0.561,0.219,0.18,0.282
0.9,1000,20,0.3,0.8,0.5,0.561,0.219,0.18,0.282
0.9,1000,20,0.3,0.8,0.5,0.561,0.219,0.18,0.282
0.9,1000,20,0.3,0.8,0.5,0.561,0.219,0.18,0.282
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.8,1000,20,0.4,0.9,0.8,0.561,0.218,0.18,0.279
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,1000,10,0.2,0.6,0.9,0.561,0.218,0.176,0.286
0.9,500,15,0.1,0.9,0.5,0.561,0.218,0.176,0.287
0.9,500,15,0.1,0.8,0.5,0.561,0.218,0.176,0.287
0.8,500,15,0.1,0.6,0.5,0.561,0.22,0.176,0.292
0.9,500,15,0.1,0.9,0.5,0.561,0.218,0.176,0.287
0.9,500,15,0.1,0.9,0.5,0.561,0.218,0.176,0.287
0.9,500,15,0.1,0.8,0.5,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,500,15,0.1,0.9,0.5,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.8,1000,15,0.1,0.8,0.5,0.561,0.219,0.176,0.289
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.8,1000,15,0.1,0.8,0.5,0.561,0.219,0.176,0.289
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.8,500,15,0.2,0.8,0.6,0.561,0.219,0.176,0.291
0.9,500,15,0.3,0.5,0.9,0.561,0.218,0.176,0.287
0.9,500,15,0.3,0.5,0.9,0.561,0.218,0.176,0.287
0.9,500,15,0.3,0.5,0.9,0.561,0.218,0.176,0.287
0.9,500,15,0.3,0.5,0.9,0.561,0.218,0.176,0.287
0.8,500,15,0.3,0.8,0.9,0.561,0.218,0.176,0.286
0.8,500,15,0.3,0.8,0.9,0.561,0.218,0.176,0.286
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.8,1000,15,0.3,0.8,0.9,0.561,0.219,0.176,0.291
0.8,1000,15,0.3,0.8,0.9,0.561,0.219,0.176,0.291
0.8,1000,15,0.3,0.8,0.9,0.561,0.219,0.176,0.291
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.8,1000,15,0.3,0.8,0.9,0.561,0.219,0.176,0.291
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,1000,15,0.4,0.9,0.9,0.561,0.218,0.176,0.287
0.9,500,20,0.3,0.8,0.5,0.561,0.219,0.176,0.289
0.9,500,20,0.3,0.8,0.5,0.561,0.219,0.176,0.289
0.9,1000,20,0.3,0.6,0.8,0.561,0.219,0.176,0.289
0.9,1000,20,0.3,0.6,0.8,0.561,0.219,0.176,0.289
0.9,1000,20,0.3,0.6,0.8,0.561,0.219,0.176,0.289
0.9,1000,20,0.3,0.6,0.8,0.561,0.219,0.176,0.289
0.8,1000,20,0.3,0.8,0.9,0.561,0.22,0.176,0.292
0.8,1000,20,0.3,0.8,0.9,0.561,0.22,0.176,0.292
0.8,1000,20,0.3,0.8,0.9,0.561,0.22,0.176,0.292
0.8,1000,20,0.3,0.8,0.9,0.561,0.22,0.176,0.292
0.8,1000,15,0.1,0.9,0.5,0.561,0.219,0.173,0.301
0.8,1000,15,0.1,0.9,0.5,0.561,0.219,0.173,0.301
0.8,1000,15,0.1,0.9,0.5,0.561,0.219,0.173,0.301
0.8,1000,15,0.1,0.9,0.5,0.561,0.219,0.173,0.301
0.8,1000,20,0.1,0.6,0.6,0.561,0.219,0.173,0.299
0.8,1000,20,0.1,0.6,0.6,0.561,0.219,0.173,0.299
0.8,500,20,0.2,0.9,0.9,0.561,0.219,0.173,0.299
0.8,500,20,0.2,0.8,0.8,0.561,0.219,0.173,0.301
0.8,500,20,0.2,0.9,0.9,0.561,0.219,0.173,0.299
0.8,1000,20,0.2,0.9,0.5,0.561,0.22,0.173,0.302
0.8,1000,20,0.2,0.9,0.5,0.561,0.22,0.173,0.302
0.8,500,20,0.2,0.9,0.9,0.561,0.219,0.173,0.299
0.8,500,20,0.2,0.9,0.9,0.561,0.219,0.173,0.299
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.8,1000,20,0.2,0.6,0.8,0.561,0.219,0.173,0.299
0.8,1000,20,0.2,0.6,0.8,0.561,0.219,0.173,0.299
0.8,1000,20,0.2,0.9,0.5,0.561,0.22,0.173,0.302
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.8,1000,20,0.2,0.9,0.5,0.561,0.22,0.173,0.302
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.9,1000,20,0.1,0.9,0.9,0.561,0.218,0.173,0.297
0.8,1000,15,0.1,0.6,0.8,0.561,0.219,0.169,0.312
0.8,1000,15,0.1,0.6,0.8,0.561,0.219,0.169,0.312
0.8,1000,20,0.1,0.6,0.8,0.561,0.218,0.169,0.308
0.8,1000,20,0.1,0.6,0.8,0.561,0.218,0.169,0.308
0.9,1000,6,0.4,0.7,0.5,0.56,0.218,0.211,0.226
0.9,1000,6,0.4,0.7,0.5,0.56,0.218,0.211,0.226
0.9,1000,6,0.4,0.7,0.5,0.56,0.218,0.211,0.226
0.9,1000,6,0.4,0.7,0.5,0.56,0.218,0.211,0.226
0.9,1000,6,0.3,0.5,0.7,0.56,0.217,0.211,0.224
0.9,1000,6,0.3,0.5,0.7,0.56,0.217,0.211,0.224
0.9,1000,6,0.3,0.5,0.7,0.56,0.217,0.211,0.224
0.9,1000,6,0.3,0.5,0.7,0.56,0.217,0.211,0.224
0.9,1000,6,0.4,0.7,0.5,0.56,0.218,0.211,0.226
0.9,1000,6,0.4,0.7,0.5,0.56,0.218,0.211,0.226
0.8,1000,6,0.4,0.6,0.6,0.56,0.218,0.208,0.23
0.8,1000,6,0.4,0.6,0.6,0.56,0.218,0.208,0.23
0.8,1000,6,0.3,0.7,0.8,0.56,0.218,0.208,0.23
0.8,1000,6,0.3,0.7,0.8,0.56,0.218,0.208,0.23
0.8,1000,6,0.4,0.6,0.6,0.56,0.218,0.208,0.23
0.8,1000,6,0.4,0.6,0.6,0.56,0.218,0.208,0.23
0.8,1000,6,0.3,0.8,0.8,0.56,0.218,0.204,0.233
0.8,1000,6,0.3,0.8,0.8,0.56,0.218,0.204,0.233
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.8,1000,6,0.4,0.7,0.9,0.56,0.217,0.201,0.236
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.9,1000,10,0.4,0.8,0.5,0.56,0.216,0.19,0.251
0.8,500,10,0.1,0.7,0.8,0.56,0.217,0.187,0.259
0.8,500,10,0.3,0.6,0.5,0.56,0.218,0.187,0.261
0.9,500,10,0.4,0.8,0.5,0.56,0.216,0.183,0.264
0.9,500,10,0.4,0.8,0.5,0.56,0.216,0.183,0.264
0.8,500,10,0.2,0.6,0.5,0.56,0.216,0.183,0.264
0.9,500,10,0.4,0.8,0.5,0.56,0.216,0.183,0.264
0.9,500,10,0.4,0.8,0.5,0.56,0.216,0.183,0.264
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.8,1000,10,0.2,0.7,0.6,0.56,0.217,0.18,0.276
0.8,1000,10,0.2,0.7,0.6,0.56,0.217,0.18,0.276
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.8,500,10,0.3,0.7,0.7,0.56,0.217,0.18,0.273
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.8,1000,10,0.2,0.8,0.7,0.56,0.217,0.18,0.276
0.8,1000,10,0.2,0.8,0.7,0.56,0.217,0.18,0.276
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.9,1000,10,0.2,0.7,0.9,0.56,0.217,0.18,0.274
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.9,500,10,0.4,0.8,0.9,0.56,0.217,0.18,0.274
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.8,1000,15,0.2,0.7,0.5,0.56,0.217,0.18,0.276
0.8,1000,15,0.2,0.7,0.5,0.56,0.217,0.18,0.276
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.8,1000,15,0.4,0.9,0.8,0.56,0.216,0.18,0.271
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.9,1000,15,0.4,0.9,0.6,0.56,0.217,0.18,0.273
0.8,1000,20,0.4,0.8,0.6,0.56,0.217,0.18,0.276
0.8,1000,20,0.4,0.8,0.6,0.56,0.217,0.18,0.276
0.8,1000,20,0.4,0.8,0.6,0.56,0.217,0.18,0.276
0.8,1000,20,0.4,0.8,0.6,0.56,0.217,0.18,0.276
0.9,1000,10,0.2,0.6,0.7,0.56,0.217,0.176,0.282
0.9,1000,10,0.2,0.6,0.7,0.56,0.217,0.176,0.282
0.9,1000,10,0.2,0.6,0.7,0.56,0.217,0.176,0.282
0.9,1000,10,0.2,0.6,0.7,0.56,0.217,0.176,0.282
0.8,500,15,0.4,0.9,0.5,0.56,0.216,0.176,0.279
0.8,500,15,0.4,0.9,0.5,0.56,0.216,0.176,0.279
0.8,500,15,0.4,0.9,0.5,0.56,0.216,0.176,0.279
0.8,500,15,0.4,0.9,0.5,0.56,0.216,0.176,0.279
0.8,500,15,0.3,0.8,0.6,0.56,0.216,0.176,0.281
0.8,1000,15,0.3,0.8,0.5,0.56,0.216,0.176,0.281
0.8,1000,15,0.3,0.8,0.5,0.56,0.216,0.176,0.281
0.8,500,15,0.1,0.5,0.6,0.56,0.216,0.173,0.29
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.8,500,15,0.1,0.8,0.9,0.56,0.217,0.173,0.292
0.8,500,15,0.1,0.8,0.9,0.56,0.217,0.173,0.292
0.9,500,15,0.2,0.7,0.6,0.56,0.216,0.173,0.29
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.9,500,15,0.1,0.9,0.9,0.56,0.216,0.173,0.288
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.9,500,15,0.2,0.7,0.6,0.56,0.216,0.173,0.29
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.8,500,15,0.2,0.8,0.9,0.56,0.216,0.173,0.29
0.8,500,15,0.2,0.8,0.9,0.56,0.216,0.173,0.29
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.9,1000,15,0.1,0.9,0.6,0.56,0.217,0.173,0.292
0.9,500,20,0.2,0.9,0.8,0.56,0.216,0.173,0.288
0.9,500,20,0.2,0.9,0.8,0.56,0.216,0.173,0.288
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.9,500,20,0.2,0.9,0.8,0.56,0.216,0.173,0.288
0.8,500,20,0.3,0.5,0.5,0.56,0.217,0.173,0.292
0.9,1000,20,0.2,0.9,0.6,0.56,0.216,0.173,0.288
0.8,1000,20,0.2,0.7,0.7,0.56,0.216,0.173,0.29
